102,106,135,143,144a,144b,145,146
kWh,kWh - Přetoky do sítě,kWh,kWh,kWh,kWh,kWh,kWh
,,,,,,,
0.34017662,0,0.108538783,52.25,15.6972,121.4379,0,0.25
0.45826701,0,0.108538783,53.75,15.6972,117.98235,0,0.25
0.27300322,0,0.108538783,55.75,15.8208,119.710125,0,0.25
0.10143127,0,0.108538783,55.5,16.8096,121.93155,0.25,0.5
0.16286088,0.015,0.078628592,55,21.63,121.684725,0.125,0.625
0.23060301,0.01,0.078628592,56.5,21.63,114.5268,0,0.375
0.22826452,0.02,0.078628592,56.5,21.63,121.93155,0.25,0.375
0.25219699,0.0025,0.078628592,56,21.5064,122.178375,0,0.625
0.19668073,0.0325,0.039158805,54.75,21.7536,117.4887,0.25,0.625
0.11986722,0.0225,0.039158805,56,21.5064,118.476,0.125,0.25
0.09114473,0.0175,0.039158805,56.75,21.63,122.178375,0,0.25
0.11830587,0.0075,0.039158805,56.25,21.63,120.4506,0,0.125
0.23861465,0,0.066256479,55.5,21.63,119.710125,0,0.25
0.23292738,0.0025,0.066256479,55.75,21.5064,112.5522,0,0.125
0.15086462,0,0.066256479,34.875,21.7536,117.4887,0.125,0.375
0.09215148,0,0.066256479,33.25,21.5064,115.5141,0,0.125
0.05637818,0,0.005707393,56.5,21.7536,121.4379,0,0.125
0.03909029,0,0.005707393,28,21.5064,115.267275,0,0
0.02429313,0,0.005707393,40.75,21.63,119.4633,0,0
0.00670957,0,0.005707393,41.25,21.7536,123.165675,0,0
0,0,0,32,21.5064,121.93155,0,0
0,0,0,45.25,21.63,116.99505,0,0
0,0,0,48.875,21.63,122.91885,0,0
0,0,0,48.25,21.63,122.91885,0,0
0,0,0,47.25,21.5064,121.4379,0,0
0,0,0,50.5,21.63,116.00775,0,0
0,0,0,49.75,21.63,122.4252,0,0
0,0,0,47,21.63,122.91885,0,0
0,0,0,47.625,21.63,119.4633,0,0
0,0,0,49.125,21.63,117.735525,0,0
0,0,0,49.125,21.5064,122.91885,0,0
0,0,0,47,21.63,120.4506,0,0
0,0,0,41.5,21.63,121.93155,0,0
0,0,0,43.375,21.63,118.229175,0,0
0,0,0,39.625,21.5064,120.203775,0,0
0,0,0,43.375,21.7536,122.672025,0,0
0,0,0,44.625,21.5064,122.178375,0,0
0,0,0,46.125,21.63,118.229175,0,0
0,0,0,47,21.63,120.94425,0,0
0,0,0,47.25,21.63,122.672025,0,0
0,0,0,48.375,21.5064,122.178375,0,0
0,0,0,48.25,21.63,116.748225,0,0
0,0,0,48.75,21.63,122.91885,0,0
0,0,0,47.875,21.63,122.91885,0,0
0,0,0,47.75,21.5064,119.95695,0,0
0,0,0,49.875,21.7536,118.722825,0,0
0,0.0025,0,48.625,21.5064,122.672025,0,0
0,0,0,48,21.63,120.4506,0,0
0,0,0,48.625,21.63,122.178375,0,0
0,0,0,49.5,21.63,119.216475,0,0
0,0,0,49,21.5064,122.91885,0,0
0,0,0,49,21.63,120.4506,0,0
0,0,0,46.625,21.63,122.672025,0,0
0,0,0,48.75,21.63,119.216475,0,0
0,0,0,49.375,21.5064,120.697425,0,0
0,0,0,46.625,21.7536,122.91885,0,0
0,0,0,44.875,21.5064,122.4252,0,0
0,0,0,47.375,21.5064,116.99505,0,0
0,0,0,48.625,21.7536,122.4252,0,0
0,0,0,48.75,21.5064,122.91885,0,0
0,0,0,46.375,21.63,120.4506,0,0
0,0,0,48.5,21.63,118.229175,0,0
0,0,0,49.25,21.63,122.4252,0,0
0,0,0,47.375,21.5064,122.4252,0,0
0,0,0,47.875,21.7536,120.203775,0,0
0,0,0,46.5,21.5064,118.96965,0,0
0,0,0,47.75,21.5064,122.91885,0,0
0,0,0,47.25,21.63,120.4506,0,0
0,0,0,47.5,21.63,121.93155,0,0
0,0,0,47.25,21.63,119.216475,0,0
0,0,0,45.875,21.5064,120.4506,0,0
0,0,0,41.25,21.7536,122.91885,0,0
0,0,0,40.625,21.5064,122.178375,0,0
0,0,0,36.875,21.63,117.4887,0,0
0,0,0,29.75,21.63,120.697425,0,0
0,0,0,31,21.63,122.91885,0,0
0,0,0,31.625,21.5064,121.4379,0,0
0,0,0,34.125,21.7536,116.254575,0,0
0,0,0,34.25,21.5064,122.4252,0,0
0,0,0,32.625,21.63,122.672025,0,0
0,0,0,31.375,21.63,119.216475,0,0.125
2.8536E-05,0,0,31.75,21.63,118.229175,0,0
0.00074804,0,0,31.625,21.5064,121.684725,0,0
0.00163709,0,0,39.25,21.7536,119.95695,0,0
0.00800387,0,0.01775793,36,21.5064,120.94425,0,0.125
0.04169018,0,0.01775793,40.25,21.63,116.5014,0,0.125
0.10370265,0,0.01775793,40.75,21.63,119.710125,0.25,0.25
0.17080187,0.005,0.01775793,39.125,21.63,119.710125,0,0.125
0.16085091,0.0125,0.045606292,39.375,21.5064,121.4379,0,0.25
0.20680478,0.015,0.045606292,27.875,21.63,118.722825,0.125,0.25
0.1252507,0.0075,0.045606292,25.75,21.63,119.710125,0,0.125
0.08022587,0.0025,0.045606292,27.75,21.5064,119.95695,0.125,0.375
0.10783917,0,0.051373718,20.25,21.63,120.4506,0.125,0.25
0.13259117,0.0025,0.051373718,32,21.63,116.00775,0,0.375
0.17487481,0.015,0.051373718,27.75,21.63,121.93155,0.25,0.625
0.21158774,0,0.051373718,26,21.5064,119.95695,0.25,1
0.19720353,0,0.072067191,28.5,21.7536,119.4633,0.25,0.875
0.21926026,0,0.072067191,30.25,21.5064,117.735525,0.375,0.875
0.17887003,0,0.072067191,26.5,21.63,121.191075,0.25,1
0.19206026,0,0.072067191,14.5,21.63,122.672025,0.125,0.625
0.21829943,0,0.076010867,25,21.63,119.216475,0.25,1.125
0.22272561,0.0025,0.076010867,26.75,21.5064,116.254575,0.25,0.625
0.1828052,0.0025,0.076010867,23.875,21.7536,120.203775,0.125,0.5
0.20554369,0,0.076010867,24.125,21.5064,119.95695,0.25,0.625
0.18242369,0,0.064125163,23.625,21.63,121.684725,0.125,0.75
0.23116468,0,0.064125163,25,21.5064,118.722825,0.25,0.625
0.17810348,0,0.064125163,42.75,21.7536,120.203775,0.125,0.75
0.12554743,0,0.064125163,39.375,21.5064,122.4252,0.25,1.25
0.12531075,0,0.031268037,41.5,21.5064,121.93155,0.125,0.75
0.11081351,0,0.031268037,44.875,21.7536,115.267275,0.25,0.375
0.13697143,0,0.031268037,41.5,21.5064,120.94425,0,0.25
0.08492405,0,0.031268037,43.125,21.63,120.203775,0,0.25
0.05162701,0,0.005390031,45.125,21.5064,121.4379,0,0.25
0.03287491,0,0.005390031,43.625,21.7536,113.786325,0.125,0.25
0.02744763,0,0.005390031,46,21.5064,119.95695,0,0.125
0.00596952,0,0.005390031,44.75,21.63,122.4252,0.125,0.25
0,0,0,48.375,21.63,119.4633,0,0.125
0,0,0,48.25,21.63,118.96965,0,0
0,0,0,44.75,21.5064,122.672025,0,0
0,0,0,45.625,21.63,120.697425,0,0
0,0,0,47.875,17.304,122.672025,0,0
0,0,0,46.75,15.5736,117.735525,0,0
0,0,0,46,15.8208,121.93155,0,0
0,0,0,45.125,15.6972,121.4379,0,0
0,0,0,45.75,15.6972,122.178375,0,0
0,0,0,49.375,15.6972,118.722825,0,0
0,0,0,48.5,15.8208,120.4506,0,0
0,0,0,46,15.5736,122.672025,0,0
0,0,0,47.375,16.686,122.178375,0,0
0,0,0,48,21.5064,116.5014,0,0
0,0,0,49,21.7536,122.672025,0,0
0,0,0,48.375,21.5064,122.4252,0,0
0,0,0,47.875,21.63,119.95695,0,0
0,0,0,48.25,21.5064,119.216475,0,0
0,0,0,49,21.7536,122.672025,0,0
0,0,0,48.375,21.5064,122.178375,0,0
0,0,0,48.5,21.5064,120.4506,0,0
0,0,0,49.625,21.7536,119.216475,0,0
0,0,0,48,21.5064,122.672025,0,0
0,0,0,48.875,21.63,120.697425,0,0
0,0,0,50.75,21.5064,122.4252,0,0
0,0,0,49,21.7536,118.96965,0,0
0,0,0,46.75,21.5064,120.203775,0,0
0,0,0,48.375,21.63,122.672025,0,0
0,0,0,50.75,21.63,122.178375,0,0
0,0,0,51.875,21.63,117.241875,0,0
0,0,0,47.625,21.5064,122.672025,0,0
0,0,0,45.5,21.7536,122.91885,0,0
0,0,0,46,21.5064,122.4252,0,0
0,0,0,51.75,21.63,116.5014,0,0
0,0,0,50.875,21.63,122.91885,0,0
0,0,0,47.375,21.5064,122.91885,0,0
0,0,0,49.625,21.63,119.710125,0,0
0,0,0,52,21.5064,119.216475,0,0
0,0,0,52,21.7536,122.91885,0,0
0,0,0,49,21.5064,120.4506,0,0
0,0,0,49.375,21.63,121.93155,0,0
0,0,0,52.125,21.63,118.722825,0,0
0,0,0,50.375,21.63,121.191075,0,0
0,0,0,51.625,21.5064,121.93155,0,0
0,0,0,50.25,18.0456,122.4252,0,0
0,0,0,51.375,15.6972,119.4633,0,0
0,0,0,49.625,15.8208,120.697425,0,0
0,0,0,51.625,15.6972,122.672025,0,0
0,0,0,51.125,15.6972,122.178375,0,0
0,0,0,50.25,15.6972,116.748225,0,0
0,0,0,50,15.8208,122.672025,0,0
0,0,0,50.75,15.5736,123.165675,0,0
0,0,0,52,15.8208,120.203775,0,0
0,0,0,51.125,15.6972,118.96965,0,0
0,0,0,49.5,20.1468,122.4252,0,0
0,0,0,49.875,21.5064,121.4379,0,0
0,0,0,51,21.7536,120.203775,0,0
0,0,0,52,21.5064,117.735525,0,0
0,0,0,51.125,21.63,121.93155,0,0
0,0,0,49.875,21.63,119.95695,0,0
0,0,6.93788E-05,51.125,21.63,121.191075,0,0
0.00010517,0,6.93788E-05,52.625,21.5064,118.476,0,0
0.00200838,0.0075,6.93788E-05,53.75,21.7536,117.98235,0,0
0.00957369,0.0175,6.93788E-05,49.375,21.5064,122.4252,0,0
0.02693648,0.0075,0.084955332,50.25,21.5064,121.684725,0,0.25
0.07121808,0.0075,0.084955332,51.5,21.63,116.254575,0.125,0.125
0.5116426,0,0.084955332,51.75,21.63,121.684725,0.125,0.375
0.60652468,0,0.084955332,50.375,21.63,120.697425,0.125,0.25
0.19520416,0.0075,0.089954983,53.5,21.5064,118.96965,0.375,0.5
0.10700904,0.01,0.089954983,54.375,21.7536,113.292675,0.25,0.375
0.20860987,0.01,0.089954983,55.625,21.5064,120.203775,0.125,0.5
0.54378805,0.01,0.089954983,54.875,21.5064,120.4506,0.125,0.375
0.12464665,0.005,0.045191648,52.125,21.63,118.722825,0.25,0.75
0.09666951,0.0075,0.045191648,54.75,15.9444,118.229175,0.5,1
0.15077984,0.01,0.045191648,55.75,15.6972,121.4379,0.375,1.25
0.19628862,0.0025,0.045191648,53.625,15.6972,117.98235,0.5,1.25
0.61938286,0.0175,0.542682526,55,15.8208,119.710125,0.25,0.625
1.61762286,0.0125,0.542682526,54,15.5736,117.241875,0,0.625
1.58911584,0.005,0.542682526,55.125,15.8208,118.96965,0.25,0.75
1.68163117,0.0175,0.542682526,52.875,15.6972,122.178375,0.5,1.75
1.53439792,0.0175,0.672179062,54.5,15.5736,121.4379,0.25,1.25
1.56869818,0.025,0.672179062,55,15.8208,117.4887,0.375,1.375
1.68103065,0.0225,0.672179062,53.625,15.6972,119.95695,0.375,1.5
1.77948052,0.0125,0.672179062,52.625,15.6972,120.203775,0,0.25
1.39825662,0.0175,0.259972725,56.75,17.6748,120.203775,0.25,0.5
0.88417662,0.02,0.259972725,56.375,21.63,115.5141,0.125,0.75
0.32393787,0.015,0.259972725,54.875,21.63,122.4252,0.125,0.375
0.25622047,0.0125,0.259972725,53.625,21.63,122.178375,0.25,0.75
0.46791065,0.0125,0.316280024,54.875,21.5064,118.96965,0.125,0.625
0.89466805,0.0175,0.316280024,56.375,21.5064,117.98235,0,0.125
0.87739429,0.0075,0.316280024,56.5,21.7536,119.95695,0.125,0.25
0.89742338,0.01,0.316280024,55.625,21.5064,120.203775,0,0.25
0.45918546,0.0125,0.071245877,52.75,21.63,120.697425,0,0.25
0.26361039,0.01,0.071245877,51,21.63,116.254575,0.125,0.25
0.05301174,0.01,0.071245877,51.375,21.63,120.203775,0,0
0.01090367,0.015,0.071245877,53.875,21.5064,118.476,0,0
0,0.015,0,53.375,21.5064,122.178375,0,0
0,0.0175,0,50,21.7536,118.722825,0,0
0,0.0025,0,48.5,21.5064,120.4506,0,0
0,0,0,53.125,21.63,122.91885,0,0
0,0,0,54.5,21.5064,122.4252,0,0
0,0,0,52.5,21.7536,114.773625,0,0
0,0,0,49.375,21.5064,122.4252,0,0
0,0,0,52.125,21.63,122.672025,0,0
0,0,0,53.5,21.5064,120.94425,0,0
0,0,0,52.125,21.7536,116.748225,0,0
0,0,0,50.375,21.5064,122.91885,0,0
0,0,0,52.875,21.63,100.7046,0,0
0,0,0,54.5,21.63,112.1819625,0,0
0,0,0,55,21.5064,110.08395,0,0
0,0,0,52.5,21.63,113.6629125,0,0
0,0,0,52.375,21.63,111.4414875,0,0
0,0,0,54.25,21.63,113.5395,0,0
0,0,0,54.75,16.686,110.08395,0,0
0,0,0,54.75,16.686,112.6756125,0,0
0,0,0,51.25,16.686,112.799025,0,0
0,0,0,53.125,16.8096,113.4160875,0,0
0,0,0,51.125,16.5624,109.9605375,0,0
0,0,0,52.25,16.686,113.1692625,0,0
0,0,0,53,16.686,112.799025,0,0
0,0,0,53.25,16.8096,97.8661125,0,0
0,0,0,50.625,16.686,90.7081875,0,0
0,0,0,49.625,16.5624,95.3978625,0,0
0,0,0,52.5,16.686,95.27445,0,0
0,0,0,54,16.8096,93.29985,0,0
0,0,0,52.25,16.686,91.9423125,0,0
0,0,0,49.875,16.686,95.7681,0,0
0,0,0,54.875,16.686,94.6573875,0,0
0,0,0,54.125,16.686,94.1637375,0,0
0,0,0,52.625,16.686,91.572075,0,0
0,0,0,49.25,16.686,95.521275,0,0
0,0,0,52.375,16.8096,94.7808,0,0
0,0,0,55.25,16.686,93.9169125,0,0
0,0,0,51.25,16.5624,91.8189,0,0
0,0,0,52.25,16.8096,94.533975,0,0
0,0,0,50.375,16.686,95.6446875,0,0
0,0,0,53.125,16.686,93.7935,0,0
0,0,0,54.25,14.9556,90.584775,0,0
0,0,0,52.5,22.7424,93.9169125,0,0
0,0,0,52.5,22.4952,94.7808,0,0
0,0,0,53.375,22.4952,94.28715,0,0
0,0,0,53.5,22.4952,90.7081875,0,0
0,0,0,54.375,22.7424,95.521275,0,0
0,0,0,53.375,22.4952,95.8915125,0,0
0,0,0,50.25,22.4952,93.6700875,0,0
0,0,0,47.625,22.4952,90.33795,0,0
0,0,0,51.875,22.7424,95.27445,0,0
0,0,0,50.375,22.4952,94.7808,0,0
0,0,0,44.125,22.4952,95.27445,0,0
0,0,0,42.125,22.7424,90.9550125,0,0
0,0,0,34.875,22.4952,94.7808,0,0
0,0,0,42.25,22.4952,95.3978625,0,0
0,0,0,44.125,22.4952,94.9042125,0,0
0,0,0,43,22.7424,90.2145375,0,0
0,0,0,39.5,22.4952,94.040325,0,0
0,0,0,40.625,22.4952,95.7681,0,0
0,0,0,43.5,22.7424,93.7935,0,0
0,0,0,44.75,22.4952,88.36335,0,0
0.00019596,0.0125,0,41.875,22.4952,90.7081875,0,0.125
0.00134096,0.0125,0,43.375,22.7424,94.040325,0,0
0.00679329,0.02,0.001310685,41,22.4952,95.27445,0.125,0.125
0.01380594,0.0175,0.001310685,43,22.4952,109.7137125,0.125,0.125
0.01003751,0.025,0.001310685,43.625,22.7424,112.5522,0.125,0.125
0.01373494,0.0225,0.001310685,45.25,22.4952,111.318075,0.25,0.125
0.15479273,0.0225,0.226869546,48.375,22.4952,112.5522,0.25,0.375
0.53788883,0.0325,0.226869546,46.125,22.7424,110.2073625,0.25,0.375
1.03642597,0.025,0.226869546,48.625,22.4952,111.9351375,0.375,0.625
0.96443429,0.025,0.226869546,45.25,11.3712,112.799025,0.375,0.75
0.10485423,0.0425,0.010324979,47.125,16.686,112.4287875,0.5,0.875
0.02785951,0.0275,0.010324979,45.5,16.8096,108.2327625,0.25,0.875
0.04552291,0.025,0.010324979,47,16.686,111.5649,0.5,1
0.03255769,0.0225,0.010324979,45.375,16.686,113.04585,0.5,1.25
0.11635595,0.035,0.128197925,44.25,16.686,113.292675,0.5,1.375
0.30069777,0.035,0.128197925,43.75,16.686,109.09665,0.5,1.375
0.29000852,0.045,0.128197925,42.375,16.686,114.03315,0.5,1.375
0.89752935,0.0525,0.128197925,43.5,16.686,112.9224375,0.5,1.5
0.83885507,0.0225,0.175232689,44.5,16.686,112.305375,0.5,1.5
0.28025891,0.0225,0.175232689,42.75,16.8096,108.849825,0.5,1.5
0.44925922,0.0225,0.175232689,46.875,16.686,113.5395,0.5,1.75
0.35893403,0.0275,0.175232689,45.5,16.5624,113.04585,0.5,1.625
0.37334649,0.02,0.089825122,46.75,16.686,104.5303875,0.5,1.625
0.21311377,0.025,0.089825122,49.375,16.8096,91.4486625,0.5,1.5
0.25430587,0.025,0.089825122,48.25,16.686,95.6446875,0.375,1.625
0.16408312,0.02,0.089825122,47.5,16.686,93.29985,0.375,1.5
1.1038961,0.0225,0.51054761,54.5,16.5624,94.9042125,0.25,1.125
1.49267948,0.0125,0.51054761,54,16.686,91.32525,0.25,1.125
1.07309299,0.0125,0.51054761,53.5,16.8096,94.28715,0.25,1.125
0.91614546,0.01,0.51054761,48.25,16.686,95.3978625,0.125,0.75
0.88951065,0.015,0.318569679,50.75,16.686,94.28715,0.125,0.625
0.74188883,0.01,0.318569679,52.25,16.686,91.32525,0.25,0.5
0.56081455,0.0125,0.318569679,51.375,16.5624,95.3978625,0,0.125
0.0635067,0.0125,0.318569679,48.5,16.8096,94.6573875,0,0.125
0.02434294,0.005,6.50251E-05,50.5,16.686,93.29985,0,0
0,0,6.50251E-05,51.875,16.686,89.2272375,0,0
0,0,6.50251E-05,53.375,16.686,95.27445,0,0
0,0,6.50251E-05,53.25,16.8096,95.8915125,0,0
0,0,0,52.375,16.5624,92.8062,0,0
0,0,0,52.875,16.686,101.6919,0,0
0,0,0,51.875,16.686,113.9097375,0,0
0,0,0,54.125,16.8096,112.6756125,0,0
0,0,0,55.375,16.686,112.305375,0,0
0,0,0,52.125,16.686,109.9605375,0,0
0,0,0,57.25,16.5624,113.5395,0,0
0,0,0,53.25,16.8096,113.1692625,0,0
0,0,0,54,16.686,113.4160875,0,0
0,0,0,56.125,16.686,108.10935,0,0
0,0,0,55.25,16.686,112.4287875,0,0
0,0,0,48.625,16.5624,114.03315,0,0
0,0,0,53.5,16.8096,113.292675,0,0
0,0,0,54.625,16.686,108.10935,0,0
0,0,0,53,16.686,113.786325,0,0
0,0,0,49.375,16.8096,113.786325,0,0
0,0,0,53.125,16.5624,112.4287875,0,0
0,0,0,54.875,16.686,109.09665,0,0
0,0,0,55.875,16.686,114.03315,0,0
0,0,0,51.5,16.686,113.786325,0,0
0,0,0,53,16.8096,112.5522,0,0
0,0,0,53.875,16.686,109.343475,0,0
0,0,0,55.125,16.5624,113.1692625,0,0
0,0,0,53.75,16.686,112.6756125,0,0
0,0,0,52.625,16.8096,113.5395,0,0
0,0,0,53.5,16.686,110.330775,0,0
0,0,0,53.375,16.686,111.6883125,0,0
0,0,0,55.875,16.8096,114.03315,0,0
0,0,0,53.25,16.5624,113.4160875,0,0
0,0,0,53.5,16.686,108.9732375,0,0
0,0,0,52.625,16.8096,112.5522,0,0
0,0,0,54.375,16.686,114.279975,0,0
0,0,0,54.875,16.686,113.1692625,0,0
0,0,0,53.25,16.686,109.4668875,0,0
0,0,0,52.125,16.686,112.799025,0,0
0,0,0,51.625,16.686,113.9097375,0,0
0,0,0,54.875,16.8096,112.305375,0,0
0,0,0,55.625,16.686,109.7137125,0,0
0,0,0,53,16.686,113.1692625,0,0
0,0,0,55,16.686,112.05855,0,0
0,0,0,56.875,16.686,113.292675,0,0
0,0,0,57.375,16.686,109.343475,0,0
0,0,0,57,16.8096,112.6756125,0,0
0,0,0,55.375,16.686,112.6756125,0,0
0,0,0,54.875,16.686,113.292675,0,0
0,0,0,57.625,16.686,110.08395,0,0
0,0,0,57.125,16.686,112.799025,0,0
0,0,0,55.5,16.686,112.799025,0,0
0,0,0,55.875,16.8096,113.6629125,0,0
0,0,0,57,16.686,109.2200625,0,0
0,0,0,57.125,16.8096,114.03315,0,0
0,0,0,52.25,16.686,112.6756125,0,0
0,0,0,56.5,16.5624,100.7046,0,0
0,0,0,56.75,16.8096,90.9550125,0,0
0,0,0,52,16.686,94.7808,0,0
0,0,0,52.375,16.686,94.6573875,0,0
0,0,0,51.875,16.8096,92.6827875,0,0.125
0,0,0,53,16.686,89.597475,0,0
0.00014179,0,0,52,16.5624,91.8189,0,0
0.00043301,0,0,51.375,16.8096,91.6954875,0.125,0
0.00092402,0.0025,0.009144497,53.875,16.686,92.4359625,0,0.125
0.01376426,0.01,0.009144497,53.75,16.8096,90.9550125,0.125,0.125
0.07303023,0.005,0.009144497,50,16.686,92.8062,0.25,0.25
0.12551917,0.0225,0.009144497,51.25,16.686,94.040325,0.125,0.125
0.12954265,0.0075,0.041678565,54.625,16.8096,110.4541875,0.25,0.25
0.11468156,0,0.041678565,54.25,16.5624,107.368875,0.25,0.625
0.14307553,0.0025,0.041678565,53.125,16.686,113.4160875,0.25,0.5
0.15967813,0,0.041678565,49.25,16.8096,111.318075,0.25,0.625
0.16604364,0.005,0.093512492,51.125,16.686,110.4541875,0,0.375
0.11461797,0.0025,0.093512492,47.375,16.686,106.0113375,0.125,0.375
0.29374587,0.0025,0.093512492,52.375,16.8096,113.292675,0.25,0.375
0.46377766,0.0025,0.093512492,53.25,16.5624,113.04585,0.375,0.875
0.56872727,0,0.103815942,52.25,16.686,111.4414875,0.375,1
0.25249725,0.0075,0.103815942,54.375,16.686,108.849825,0.375,1.125
0.19302816,0.0125,0.103815942,54.75,16.8096,112.9224375,0.375,1
0.14126691,0.0125,0.103815942,52.375,16.686,112.9224375,0.25,0.875
0.2271306,0.02,0.087807719,49.625,12.2364,112.1819625,0.125,0.5
0.30630379,0,0.087807719,52.375,10.8768,109.09665,0.25,0.875
0.24220364,0,0.087807719,49.875,10.7532,111.9351375,0.375,1.25
0.19768395,0,0.087807719,51.625,10.8768,113.9097375,0.375,1.375
0.20146016,0,0.043773429,53.625,10.7532,113.04585,0.5,1.5
0.13661818,0,0.043773429,53,10.8768,109.5903,0.375,1.5
0.12649413,0,0.043773429,46.5,10.8768,112.799025,0.375,1.5
0.08810327,0,0.043773429,47.875,11.4948,112.5522,0.375,1.125
0.0995732,0,0.0177454,54.75,16.5624,113.1692625,0.25,1
0.07620946,0,0.0177454,52.875,16.686,107.368875,0.25,1.125
0.06334774,0,0.0177454,47.625,16.8096,113.4160875,0.25,1
0.05783003,0,0.0177454,48,16.686,112.5522,0,0.625
0.04995262,0,0.002453007,52.375,16.686,112.4287875,0.25,0.25
0.01498861,0,0.002453007,54.375,16.8096,110.08395,0,0.375
0.00477766,0,0.002453007,50.625,16.5624,113.1692625,0,0.375
0.00064612,0,0.002453007,51.375,16.686,112.1819625,0.125,0.125
0,0,0,54.875,16.8096,111.318075,0,0.125
0,0,0,56.625,16.686,109.09665,0,0
0,0,0,54.125,16.686,112.5522,0,0
0,0,0,50.25,16.8096,113.04585,0,0
0,0,0,54.25,16.686,112.305375,0,0
0,0,0,54.875,16.5624,110.08395,0,0
0,0,0,54.875,16.8096,112.6756125,0,0
0,0,0,55,16.686,114.03315,0,0
0,0,0,55.125,16.686,113.5395,0,0
0,0,0,54.125,16.8096,106.875225,0,0
0,0,0,53.375,16.686,112.305375,0,0
0,0,0,56.25,16.686,113.4160875,0,0
0,0,0,54.625,16.8096,112.4287875,0,0
0,0,0,53.375,16.5624,107.4922875,0,0
0,0,0,52.625,16.8096,113.6629125,0,0
0,0,0,56.5,16.686,113.786325,0,0
0,0,0,55.75,16.686,112.1819625,0,0
0,0,0,55.375,16.686,108.603,0,0
0,0,0,52.25,16.686,113.9097375,0,0
0,0,0,55.25,16.8096,112.799025,0,0
0,0,0,55.375,16.5624,113.1692625,0,0
0,0,0,56.25,16.686,109.7137125,0,0
0,0,0,54.25,16.8096,112.305375,0,0
0,0,0,50.375,16.686,114.03315,0,0
0,0,0,56.25,16.686,113.292675,0,0
0,0,0,56.75,16.8096,109.2200625,0,0
0,0,0,54.875,16.5624,111.1946625,0,0
0,0,0,53.625,16.686,113.4160875,0,0
0,0,0,55.25,16.686,113.04585,0,0
0,0,0,56.5,16.8096,108.849825,0,0
0,0,0,54.25,16.686,112.5522,0,0
0,0,0,50.75,16.686,113.6629125,0,0
0,0,0,54.25,16.8096,112.1819625,0,0
0,0,0,55.25,16.5624,110.2073625,0,0
0,0,0,54.875,16.686,112.6756125,0,0
0,0,0,56.125,16.686,112.6756125,0,0
0,0,0,55.125,16.8096,113.292675,0,0
0,0,0,56.25,16.686,109.9605375,0,0
0,0,0,55.375,16.686,113.1692625,0,0
0,0,0,56.625,16.686,111.811725,0,0
0,0,0,56.25,16.8096,112.799025,0,0
0,0,0,56,16.5624,109.837125,0,0
0,0,0,55,16.686,112.5522,0,0
0,0,0,51.75,16.686,112.5522,0,0
0,0,0,48.375,16.8096,113.292675,0,0
0,0,0,46.875,16.686,108.7264125,0,0
0,0,0,45.375,16.686,113.292675,0,0
0,0,0,45.5,16.8096,112.5522,0,0
0,0,0,50.625,16.686,112.305375,0,0
0,0,0,56.75,16.5624,108.10935,0,0
0,0,0,54.75,16.8096,113.04585,0,0
0,0,0,52.75,16.686,112.6756125,0,0
0,0,0,54.375,16.686,111.811725,0,0
0,0,0,54.875,16.686,110.08395,0,0
0,0,0,55.5,16.8096,113.6629125,0,0
0,0,0,52.125,16.5624,112.305375,0,0
0,0,0,53.375,16.686,111.6883125,0,0
0,0,0,54.25,16.8096,109.2200625,0,0
0,0,0,54.75,16.686,112.1819625,0,0
0,0,0,55.75,16.686,112.9224375,0,0
0,0,0.000196193,54,16.8096,110.7010125,0,0
3.6095E-05,0,0.000196193,54.875,16.5624,109.9605375,0,0
0.00776966,0,0.000196193,54.375,16.686,114.1565625,0,0.125
0.01469118,0,0.000196193,53.75,16.8096,115.5141,0,0
0.51754182,0,0.212231699,53,16.686,113.292675,0,0
0.63658597,0,0.212231699,52,16.686,109.7137125,0,0
0.72154182,0,0.212231699,47.25,16.8096,112.799025,0,0.25
0.56572468,0,0.212231699,50.75,16.5624,113.5395,0,0
0.88894546,0,0.394367528,53.75,16.686,111.5649,0.125,0.375
1.04338494,0,0.394367528,53.125,16.8096,112.5522,0,0.25
1.10534442,0,0.394367528,52.125,16.686,116.254575,0,0.125
1.18803948,0,0.394367528,51.375,16.686,112.5522,0.125,0.25
1.17684156,0,0.425784791,54.25,16.686,113.9097375,0.125,0.375
1.22407065,0.0025,0.425784791,54.75,16.686,110.824425,0,0.375
0.9678961,0.005,0.425784791,54.625,16.686,115.760925,0.25,0.625
1.16642078,0,0.425784791,51.75,16.8096,115.267275,0.125,0.625
0.49726546,0,0.330974828,55.125,16.686,114.8970375,0,0.375
1.07881558,0.0025,0.330974828,55.375,16.686,109.2200625,0.25,0.5
1.38373818,0.0025,0.330974828,54.875,16.8096,115.02045,0.25,0.625
0.64630026,0.0025,0.330974828,50.625,16.5624,116.99505,0,0.5
0.34688831,0,0.211411524,53.25,16.686,115.760925,0.125,0.625
0.29212447,0,0.211411524,56.625,16.8096,110.4541875,0.25,0.625
0.66258494,0,0.211411524,57.125,16.686,116.5014,0,0.5
1.27836468,0,0.211411524,56.25,16.686,116.6248125,0.125,0.375
0.94846753,0,0.258936115,55.5,16.8096,115.267275,0,0.375
1.04384416,0,0.258936115,56.25,16.5624,110.824425,0.25,0.25
0.43841455,0,0.258936115,57.625,16.686,115.5141,0,0.25
0.28103605,0.005,0.258936115,56.25,16.686,116.3779875,0.125,0.5
